"State","Condition","Measure Name","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"MI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","98","","10/01/2013","09/30/2014"
"MN","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","65.5","","10/01/2013","09/30/2014"
"MO","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","82","","10/01/2013","09/30/2014"
"MS","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","66","","10/01/2013","09/30/2014"
"MT","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","100.5","","10/01/2013","09/30/2014"
"NC","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","81.5","","10/01/2013","09/30/2014"
"ND","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","78","","10/01/2013","09/30/2014"
"NE","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","81","","10/01/2013","09/30/2014"
"NH","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","109.5","","10/01/2013","09/30/2014"
"NJ","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","128","","10/01/2013","09/30/2014"
"NM","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","93","","10/01/2013","09/30/2014"
"NV","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","138","","10/01/2013","09/30/2014"
"NY","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","159","","10/01/2013","09/30/2014"
"OH","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","82","","10/01/2013","09/30/2014"
"OK","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","71.5","","10/01/2013","09/30/2014"
"OR","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","89","","10/01/2013","09/30/2014"
"PA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","99.5","","10/01/2013","09/30/2014"
"PR","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","10/01/2013","09/30/2014"
"RI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","108.5","","10/01/2013","09/30/2014"
"SC","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","98","","10/01/2013","09/30/2014"
"SD","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","60.5","","10/01/2013","09/30/2014"
"TN","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","63","","10/01/2013","09/30/2014"
"TX","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","94","","10/01/2013","09/30/2014"
"UT","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","76.5","","10/01/2013","09/30/2014"
"VA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","83.5","","10/01/2013","09/30/2014"
"VI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","10/01/2013","09/30/2014"
"VT","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","143","","10/01/2013","09/30/2014"
"WA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","97","","10/01/2013","09/30/2014"
"WI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","64","","10/01/2013","09/30/2014"
"WV","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","80","","10/01/2013","09/30/2014"
"WY","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_MEDIUM_MIN","92","","10/01/2013","09/30/2014"
"AK","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","183.5","","10/01/2013","09/30/2014"
"AL","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","94","","10/01/2013","09/30/2014"
"AR","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","81.5","","10/01/2013","09/30/2014"
"AZ","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","95","","10/01/2013","09/30/2014"
"CA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","151","","10/01/2013","09/30/2014"
"CO","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","91.5","","10/01/2013","09/30/2014"
"CT","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","197","","10/01/2013","09/30/2014"
"DC","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","193.5","","10/01/2013","09/30/2014"
"DE","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","253","","10/01/2013","09/30/2014"
"FL","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","108","","10/01/2013","09/30/2014"
"GA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","96","","10/01/2013","09/30/2014"
"HI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","10/01/2013","09/30/2014"
"IA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","84.5","","10/01/2013","09/30/2014"
"ID","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","111","","10/01/2013","09/30/2014"
"IL","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","104.5","","10/01/2013","09/30/2014"
"IN","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","82","","10/01/2013","09/30/2014"
"KS","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","96.5","","10/01/2013","09/30/2014"
"KY","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","82","","10/01/2013","09/30/2014"
"LA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","106","","10/01/2013","09/30/2014"
"MA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","120","","10/01/2013","09/30/2014"
"MD","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","128","","10/01/2013","09/30/2014"
"ME","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","136.5","","10/01/2013","09/30/2014"
"MI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","99","","10/01/2013","09/30/2014"
"MN","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","105.5","","10/01/2013","09/30/2014"
"MO","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","83.5","","10/01/2013","09/30/2014"
"MS","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","74","","10/01/2013","09/30/2014"
"MT","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","163","","10/01/2013","09/30/2014"
"NC","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","114","","10/01/2013","09/30/2014"
"ND","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_HIGH_MIN","73","","10/01/2013","09/30/2014"
