Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"330394","UNITED HEALTH SERVICES HOSPITALS, INC","OP-26","6910","1434","383","1132","413","704","937","01/01/2013","12/31/2013"
"330395","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"330396","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","OP-26","3646","332","25","596","4740","257","32","01/01/2013","12/31/2013"
"330397","INTERFAITH MEDICAL CENTER","OP-26","960","36","0","719","335","10","42","01/01/2013","12/31/2013"
"330399","ST BARNABAS HOSPITAL","OP-26","1633","86","162","404","124","247","155","01/01/2013","12/31/2013"
"330401","ST CATHERINE OF SIENA HOSPITAL","OP-26","1641","339","1438","1755","3072","503","295","01/01/2013","12/31/2013"
"330404","WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"330405","HELEN HAYES HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"330406","SUNNYVIEW HOSPITAL AND REHABILITATION CENTER","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"331301","CUBA MEMORIAL HOSPITAL, INC","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331302","ELIZABETHTOWN COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331303","CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331304","MARGARETVILLE MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331305","O'CONNOR HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331306","MOSES-LUDINGTON HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331307","CLIFTON FINE HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331309","RIVER HOSPITAL, INC","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331310","ELLENVILLE REGIONAL HOSPITAL","OP-26","180","0","275","80","0","0","0","01/01/2013","12/31/2013"
"331311","LITTLE FALLS HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331312","DELAWARE VALLEY HOSPITAL, INC","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331313","SCHUYLER HOSPITAL, INC","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"331314","FINGER LAKE HEALTH-SOLDIERS AND SAILORS MEMORIAL HOSPITAL ","OP-26","266","24","12","85","721","0","0","01/01/2013","12/31/2013"
"331316","COMMUNITY MEMORIAL HOSPITAL, INC.","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"340001","CAROLINAS MEDICAL CENTER-NORTHEAST","OP-26","764","22","545","444","565","563","502","01/01/2013","12/31/2013"
"340002","MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE","OP-26","3651","2007","2114","1895","530","1572","1705","01/01/2013","12/31/2013"
"340003","NORTHERN HOSPITAL OF SURRY COUNTY","OP-26","2106","920","310","1074","1232","541","1336","01/01/2013","12/31/2013"
"340004","HIGH POINT REGIONAL HEALTH SYSTEM","OP-26","878","0","73","347","213","653","704","01/01/2013","12/31/2013"
"340008","SCOTLAND MEMORIAL HOSPITAL","OP-26","1435","469","92","657","3264","281","811","01/01/2013","12/31/2013"
"340010","WAYNE MEMORIAL HOSPITAL","OP-26","1761","1618","197","1071","1707","506","302","01/01/2013","12/31/2013"
"340011","SPRUCE PINE COMMUNITY HOSPITAL","OP-26","150","40","358","178","55","7","9","01/01/2013","12/31/2013"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","OP-26","527","34","121","118","5","79","45","01/01/2013","12/31/2013"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","OP-26","3094","4695","611","2670","574","824","1799","01/01/2013","12/31/2013"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","OP-26","1597","639","403","1126","134","379","384","01/01/2013","12/31/2013"
"340016","HARRIS REGIONAL HOSPITAL","OP-26","1652","171","359","1220","1102","1743","1162","01/01/2013","12/31/2013"
"340017","MARGARET R PARDEE MEMORIAL HOSPITAL","OP-26","2185","1022","2829","1693","5998","1021","207","01/01/2013","12/31/2013"
"340020","CENTRAL CAROLINA HOSPITAL","OP-26","300","532","156","556","1354","297","60","01/01/2013","12/31/2013"
"340021","CLEVELAND REGIONAL MEDICAL CENTER","OP-26","333","0","80","270","32","694","334","01/01/2013","12/31/2013"
"340023","PARK RIDGE HEALTH","OP-26","679","735","103","982","213","739","152","01/01/2013","12/31/2013"
"340024","SAMPSON REGIONAL MEDICAL CENTER","OP-26","428","330","390","101","33","120","66","01/01/2013","12/31/2013"
"340027","LENOIR MEMORIAL HOSPITAL","OP-26","168","762","22","179","983","212","97","01/01/2013","12/31/2013"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","OP-26","1680","0","236","172","379","605","1007","01/01/2013","12/31/2013"
"340030","DUKE UNIVERSITY HOSPITAL","OP-26","4848","6573","6587","4219","3406","2584","3469","01/01/2013","12/31/2013"
"340032","CAROMONT REGIONAL MEDICAL CENTER","OP-26","118","0","0","1279","39","60","17","01/01/2013","12/31/2013"
"340036","NOVANT HEALTH FRANKLIN MEDICAL CENTER","OP-26","333","382","30","44","8","0","27","01/01/2013","12/31/2013"
"340037","KINGS MOUNTAIN HOSPITAL ","OP-26","41","295","31","82","2","0","6","01/01/2013","12/31/2013"
"340039","IREDELL MEMORIAL HOSPITAL INC","OP-26","376","631","699","278","25","161","96","01/01/2013","12/31/2013"
"340040","VIDANT MEDICAL CENTER","OP-26","2339","0","3925","727","7498","497","2472","01/01/2013","12/31/2013"
"340041","CALDWELL MEMORIAL HOSPITAL","OP-26","8","0","3","16","59","0","68","01/01/2013","12/31/2013"
"340042","ONSLOW MEMORIAL HOSPITAL","OP-26","1958","1046","78","297","667","161","242","01/01/2013","12/31/2013"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","OP-26","4812","3854","3343","7737","12299","1246","1404","01/01/2013","12/31/2013"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","OP-26","178","2144","6","3245","929","0","0","01/01/2013","12/31/2013"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","OP-26","2212","547","391","319","31","189","92","01/01/2013","12/31/2013"
"340051","WATAUGA MEDICAL CENTER","OP-26","2150","731","180","1177","278","545","78","01/01/2013","12/31/2013"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","OP-26","4969","2707","1041","306","276","896","1478","01/01/2013","12/31/2013"
"340060","MOREHEAD MEMORIAL HOSPITAL","OP-26","2760","269","1098","416","99","307","30","01/01/2013","12/31/2013"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","OP-26","10989","5052","3017","9192","23819","2839","2029","01/01/2013","12/31/2013"
"340064","WILKES REGIONAL MEDICAL CENTER","OP-26","816","399","386","703","3135","409","362","01/01/2013","12/31/2013"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","OP-26","1441","34","79","164","42","185","128","01/01/2013","12/31/2013"
"340069","WAKEMED, RALEIGH CAMPUS","OP-26","1539","559","107","473","544","1089","1435","01/01/2013","12/31/2013"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","OP-26","4740","1408","1394","1917","153","879","1332","01/01/2013","12/31/2013"
"340071","BETSY JOHNSON REGIONAL HOSPITAL","OP-26","435","868","0","198","57","68","102","01/01/2013","12/31/2013"
"340073","DUKE HEALTH RALEIGH HOSPITAL","OP-26","19","0","1260","1753","7775","70","316","01/01/2013","12/31/2013"
"340075","CMC-BLUE RIDGE","OP-26","489","4","85","432","74","236","111","01/01/2013","12/31/2013"
"340084","ANSON COMMUNITY HOSPITAL","OP-26","35","0","0","0","1","5","0","01/01/2013","12/31/2013"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","OP-26","909","1227","160","322","29","194","80","01/01/2013","12/31/2013"
"340087","THE MCDOWELL HOSPITAL","OP-26","451","0","247","45","20","205","33","01/01/2013","12/31/2013"
"340090","JOHNSTON HEALTH","OP-26","3198","1254","232","953","340","414","300","01/01/2013","12/31/2013"
"340091","MOSES H. CONE MEMORIAL HOSPITAL, THE","OP-26","5119","756","155","2560","4574","1665","3547","01/01/2013","12/31/2013"
"340096","LEXINGTON MEDICAL CENTER","OP-26","627","607","811","389","857","225","51","01/01/2013","12/31/2013"
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","OP-26","839","457","0","278","0","278","22","01/01/2013","12/31/2013"
"340098","CAROLINAS MEDICAL CENTER-PINEVILLE","OP-26","294","105","204","1206","197","1103","669","01/01/2013","12/31/2013"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","OP-26","879","220","2018","984","5997","139","93","01/01/2013","12/31/2013"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","OP-26","972","0","60","77","44","94","10","01/01/2013","12/31/2013"
"340107","VIDANT EDGECOMBE HOSPITAL","OP-26","150","446","177","98","1131","61","50","01/01/2013","12/31/2013"
"340109","SENTARA ALBEMARLE MEDICAL CENTER","OP-26","348","1394","153","215","59","290","1554","01/01/2013","12/31/2013"
"340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","OP-26","414","106","175","693","202","1090","381","01/01/2013","12/31/2013"
"340114","REX HOSPITAL","OP-26","3978","3535","664","2063","463","1306","1280","01/01/2013","12/31/2013"
"340115","FIRSTHEALTH MOORE REGIONAL HOSPITAL","OP-26","2206","0","4","324","172","643","351","01/01/2013","12/31/2013"
"340116","FRYE REGIONAL MEDICAL CENTER","OP-26","1493","0","4323","3163","1347","261","396","01/01/2013","12/31/2013"
"340119","STANLY REGIONAL MEDICAL CENTER","OP-26","2519","0","7","197","7","45","65","01/01/2013","12/31/2013"
"340120","VIDANT DUPLIN HOSPITAL","OP-26","164","316","6","12","464","6","12","01/01/2013","12/31/2013"
"340123","RANDOLPH HOSPITAL","OP-26","2315","0","967","363","99","463","230","01/01/2013","12/31/2013"
"340126","WILSON MEDICAL CENTER","OP-26","1118","683","798","558","4678","293","859","01/01/2013","12/31/2013"
"340127","GRANVILLE HEALTH SYSTEMS","OP-26","236","559","31","154","90","86","15","01/01/2013","12/31/2013"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","OP-26","3115","938","521","855","1003","603","384","01/01/2013","12/31/2013"
"340130","CAROLINAS MEDICAL CENTER-UNION","OP-26","299","780","166","426","56","368","48","01/01/2013","12/31/2013"
"340131","CAROLINA EAST MEDICAL CENTER","OP-26","847","2965","271","1801","620","576","948","01/01/2013","12/31/2013"
"340132","MARIA PARHAM MEDICAL CENTER","OP-26","604","275","94","612","327","201","236","01/01/2013","12/31/2013"
"340133","MARTIN GENERAL HOSPITAL","OP-26","118","124","219","67","5","8","4","01/01/2013","12/31/2013"
"340141","NEW HANOVER REGIONAL MEDICAL CENTER","OP-26","925","2319","497","1470","283","1797","567","01/01/2013","12/31/2013"
"340142","CARTERET GENERAL HOSPITAL","OP-26","659","0","23","129","31","344","119","01/01/2013","12/31/2013"
"340143","CATAWBA VALLEY MEDICAL CENTER","OP-26","1538","90","87","1261","1277","801","209","01/01/2013","12/31/2013"
"340144","DAVIS REGIONAL MEDICAL CENTER","OP-26","45","13","375","105","1991","31","112","01/01/2013","12/31/2013"
"340145","CAROLINAS HEALTHCARE SYSTEM LINCOLN","OP-26","182","106","31","136","17","130","56","01/01/2013","12/31/2013"
"340147","NASH GENERAL HOSPITAL","OP-26","821","1771","373","1909","419","1635","143","01/01/2013","12/31/2013"
"340148","NOVANT HEALTH PARK HOSPITAL","OP-26","637","3","2555","1091","118","1334","117","01/01/2013","12/31/2013"
"340151","HALIFAX REGIONAL MEDICAL CENTER INC","OP-26","122","444","278","273","787","87","152","01/01/2013","12/31/2013"
"340153","NOVANT HEALTH CHARLOTTE ORTHOPEDIC HOSPITAL","OP-26","1","0","1653","1542","85","86","1","01/01/2013","12/31/2013"
"340155","DUKE REGIONAL HOSPITAL","OP-26","2590","0","393","136","191","728","875","01/01/2013","12/31/2013"
"340158","NOVANT HEALTH BRUNSWICK MEDICAL CENTER","OP-26","1719","684","258","379","34","145","63","01/01/2013","12/31/2013"
"340159","PERSON MEMORIAL HOSPITAL","OP-26","959","177","0","357","0","0","0","01/01/2013","12/31/2013"
"340160","MURPHY MEDICAL CENTER INC","OP-26","626","984","72","335","491","103","62","01/01/2013","12/31/2013"
"340166","CAROLINAS MED CTR-UNIVERSITY","OP-26","329","1110","47","261","29","700","70","01/01/2013","12/31/2013"
"340171","PRESBYTERIAN HOSPITAL MATTHEWS","OP-26","2261","132","78","354","80","608","207","01/01/2013","12/31/2013"
"340173","WAKEMED, CARY HOSPITAL","OP-26","1271","824","147","169","30","666","197","01/01/2013","12/31/2013"
"340183","NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER","OP-26","2154","0","747","787","75","267","174","01/01/2013","12/31/2013"
"340184","HAYWOOD REGIONAL MEDICAL CENTER","OP-26","1364","793","1531","1203","5423","187","138","01/01/2013","12/31/2013"
"340186","VIDANT BEAUFORT HOSPITAL","OP-26","981","1001","544","1432","958","132","64","01/01/2013","12/31/2013"
"340187","DAVIE MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"341303","FIRSTHEALTH MONTGOMERY MEMORIAL HOSP","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"341304","VIDANT BERTIE  HOSPITAL","OP-26","31","56","0","0","0","9","0","01/01/2013","12/31/2013"
"341314","WASHINGTON COUNTY HOSP INC","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"341315","CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"341318","VIDANT CHOWAN HOSPITAL","OP-26","248","214","82","243","322","155","28","01/01/2013","12/31/2013"
"341319","TRANSYLVANIA REGIONAL HOSPITAL, INC","OP-26","878","932","99","304","298","410","28","01/01/2013","12/31/2013"
"341320","ALLEGHANY COUNTY MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"341322","ST LUKES HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"341325","ASHE MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"341326","ANGEL MEDICAL CENTER","OP-26","659","14617","74","161","263","32","169","01/01/2013","12/31/2013"
"341327","J ARTHUR DOSHER MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"350002","ST ALEXIUS MEDICAL CENTER ","OP-26","3368","920","311","1614","1532","997","612","01/01/2013","12/31/2013"
"350006","TRINITY HOSPITALS","OP-26","305","1194","60","509","85","316","230","01/01/2013","12/31/2013"
"350011","SANFORD HEALTH SYSTEM","OP-26","5213","3692","5547","15360","34243","4049","1614","01/01/2013","12/31/2013"
"350015","SANFORD MEDICAL CENTER BISMARCK","OP-26","2711","0","124","772","41","287","288","01/01/2013","12/31/2013"
"350019","ALTRU HOSPITAL","OP-26","2097","1091","2787","2805","9212","1659","979","01/01/2013","12/31/2013"
"350070","ESSENTIA HEALTH","OP-26","264","680","1292","3939","8224","329","91","01/01/2013","12/31/2013"
"351300","TIOGA MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351301","MOUNTRAIL COUNTY MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351302","MCKENZIE COUNTY HEALTHCARE SYSTEMS","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351303","GARRISON MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351304","COMMUNITY MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351305","TRINITY KENMARE COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351306","COOPERSTOWN MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351307","ST ANDREW'S HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351308","NELSON COUNTY HEALTH SYSTEM","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351309","SANFORD MAYVILLE","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351310","SAKAKAWEA MEDICAL CENTER - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351311","LISBON AREA HEALTH SERVICES","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351312","NORTHWOOD DEACONESS HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"351313","SOUTHWEST HEALTHCARE SERVICES","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
