time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-07T17:42:49.040Z,-17.015,-14.0636,8.67,4.8,mb,,69,8.048,0.99,us,us10001lbj,2015-05-28T00:48:36.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-03-07T17:39:59.240Z,-16.9387,-14.0789,7.45,4.8,mb,,62,8.054,0.64,us,us10001lbh,2015-05-28T00:48:36.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-03-07T16:41:10.000Z,57.9954,-153.6645,58.7,3,ml,,,,0.7,ak,ak11523906,2015-05-28T00:48:36.040Z,"54km NNE of Larsen Bay, Alaska",earthquake
2015-03-07T16:39:02.090Z,5.451,125.9371,121.24,4.7,mb,,110,1.647,1.15,us,usc000twdr,2015-05-28T00:48:36.040Z,"52km E of Sarangani, Philippines",earthquake
2015-03-07T16:02:17.840Z,-56.0628,-27.2202,92.24,4.6,mb,,56,5.602,0.66,us,usc000twdm,2015-05-28T00:48:36.040Z,"70km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-03-07T15:54:07.000Z,18.6704,-67.152,63,3,Md,12,291.6,0.20481588,0.14,pr,pr15066005,2015-05-28T00:48:36.040Z,"20km NNW of San Antonio, Puerto Rico",earthquake
2015-03-07T15:00:00.120Z,-28.4958,73.524,10,4.6,mb,,163,20.996,1.49,us,us10001lb9,2015-05-28T00:48:36.040Z,"Mid-Indian Ridge",earthquake
2015-03-07T14:54:43.870Z,-8.6948,-74.8346,127.96,4.7,mb,,93,3.821,1.33,us,usc000twdh,2015-05-28T00:48:36.040Z,"24km S of Campoverde, Peru",earthquake
2015-03-07T14:04:17.110Z,-60.1977,-24.8629,32.63,4.6,mb,,125,14.464,1.01,us,us10001lb5,2015-05-28T00:48:36.040Z,"159km SE of Bristol Island, South Sandwich Islands",earthquake
2015-03-07T13:18:23.960Z,50.5075,-173.29,10,5.6,mww,,67,1.789,1.04,us,usc000twdd,2015-05-28T00:48:36.040Z,"198km SSE of Atka, Alaska",earthquake
2015-03-07T13:01:03.310Z,-13.0041,169.7992,10,4.3,mb,,165,3.497,1.46,us,us10001lb1,2015-05-28T00:48:36.040Z,"262km ENE of Sola, Vanuatu",earthquake
2015-03-07T11:31:45.680Z,11.396,-87.9447,10,4.5,mb,,119,1.563,0.73,us,usc000twd6,2015-05-28T00:48:36.040Z,"146km SW of Corinto, Nicaragua",earthquake
2015-03-07T08:59:34.950Z,37.0719,-104.9376,1.17,3.5,ml,,34,0.426,0.92,us,usc000twcv,2015-05-28T00:48:36.040Z,"40km WSW of Trinidad, Colorado",earthquake
2015-03-07T07:09:41.360Z,-59.6064,-25.1251,10,4.4,mb,,92,15.05,0.82,us,us10001law,2015-05-28T00:48:36.040Z,"101km SE of Bristol Island, South Sandwich Islands",earthquake
2015-03-07T05:50:18.800Z,-13.5591,-77.2938,57.38,4.1,mb,,164,1.623,0.66,us,us200025a6,2015-05-28T00:48:36.040Z,"112km WSW of San Vicente de Canete, Peru",earthquake
2015-03-07T05:43:19.000Z,54.5239,-161.0833,5.6,3.1,ml,,,,1.17,us,us10001lsr,2015-05-28T00:48:36.040Z,"97km SSW of Sand Point, Alaska",earthquake
2015-03-07T04:12:14.700Z,19.2651,-65.0556,90,3.4,Md,5,320.4,0.9755704,0.07,pr,pr15066003,2015-05-28T00:48:36.040Z,"103km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-03-07T03:45:48.800Z,19.3696,-65.2605,56,3.2,Md,3,331.2,1.05552046,0.28,pr,pr15066002,2015-05-28T00:48:36.040Z,"118km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-03-07T03:42:54.600Z,19.3815,-65.1744,54,3.2,Md,8,309.6,1.07258845,0.28,pr,pr15066001,2015-05-28T00:48:36.040Z,"117km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-03-07T03:41:22.600Z,19.621,-65.3525,74,3.3,Md,4,334.8,1.30794705,0.28,pr,pr15066000,2015-05-28T00:48:36.040Z,"141km NNE of Vieques, Puerto Rico",earthquake
2015-03-07T02:59:53.000Z,54.3387,-161.2891,6.2,3.4,ml,,,,0.5,us,usc000twcl,2015-05-28T00:48:36.040Z,"122km SSW of Sand Point, Alaska",earthquake
2015-03-07T02:23:42.670Z,4.6653,125.71,131.96,4.1,mb,,143,6.056,0.57,us,us10001las,2015-05-28T00:48:36.040Z,"86km SSE of Sarangani, Philippines",earthquake
2015-03-07T01:47:25.020Z,-38.7607,175.0753,251.97,4.3,mb,,58,0.301,0.62,us,usc000twbg,2015-05-28T00:48:36.040Z,"65km S of Otorohanga, New Zealand",earthquake
2015-03-07T00:58:34.380Z,-3.0004,129.2789,36.31,4.7,mb,,43,2.967,0.63,us,usc000twb8,2015-05-28T00:48:36.040Z,"54km NE of Amahai, Indonesia",earthquake
2015-03-07T00:25:39.990Z,80.424,-2.4072,10,4.5,mb,,40,2.99,1.04,us,us10001lap,2015-05-28T00:48:35.040Z,"North of Svalbard",earthquake
2015-03-06T23:33:15.240Z,-27.1567,-176.062,45.5,4.3,mb,,144,2.653,0.54,us,us10001l9q,2015-05-28T00:48:35.040Z,"295km NE of Raoul Island, New Zealand",earthquake
2015-03-06T23:03:51.300Z,44.4346,-114.1186,10.6,3.1,ml,,53,0.171,1.97,us,usc000twal,2015-05-28T00:48:35.040Z,"11km SE of Challis, Idaho",earthquake
2015-03-06T22:52:54.510Z,14.162,-93.4713,29.42,4.4,mb,,190,1.383,1.42,us,usc000twai,2015-05-28T00:48:35.040Z,"128km WSW of Puerto Madero, Mexico",earthquake
2015-03-06T22:45:50.340Z,43.7249,-105.2778,0,3.6,ml,,31,0.98,0.68,us,usc000twae,2015-05-28T00:48:35.040Z,"Wyoming",mining explosion
2015-03-06T21:35:06.930Z,-5.7984,146.6441,63.6,4,mb,,135,3.619,0.97,us,us10001l9p,2015-05-28T00:48:35.040Z,"101km ENE of Kainantu, Papua New Guinea",earthquake
2015-03-06T21:11:12.900Z,26.5032,143.0816,10,4.7,mb,,156,0.995,0.97,us,us10001l9n,2015-05-28T00:48:35.040Z,"107km SE of Chichi-shima, Japan",earthquake
2015-03-06T21:02:36.820Z,43.7704,-105.2843,0,3.5,ml,,33,0.967,0.43,us,usc000tw94,2015-05-28T00:48:35.040Z,"Wyoming",mining explosion
2015-03-06T20:45:48.560Z,45.822,-106.5725,0,3.1,ml,,78,0.9,1.17,us,us10001l9x,2015-05-28T00:48:35.040Z,"eastern Montana",mining explosion
2015-03-06T19:10:03.510Z,25.079,142.0327,54.44,4.5,mb,,132,2.013,0.91,us,us10001l9r,2015-05-28T00:48:35.040Z,"77km ENE of Iwo Jima, Japan",earthquake
2015-03-06T18:39:24.830Z,-8.7639,-109.4783,10,4.7,mb,,153,38.289,0.96,us,us10001l9l,2015-05-28T00:48:35.040Z,"Central East Pacific Rise",earthquake
2015-03-06T18:33:54.010Z,-7.1536,155.8842,68.31,4,mb,,161,4.617,0.4,us,us10001l9j,2015-05-28T00:48:35.040Z,"93km SW of Chirovanga, Solomon Islands",earthquake
2015-03-06T18:13:45.590Z,-7.133,105.2771,49.11,4.5,mb,,126,2.552,1.22,us,usc000tvms,2015-05-28T00:48:35.040Z,"52km SW of Tugu Hilir, Indonesia",earthquake
2015-03-06T18:09:51.420Z,-8.483,-75.6605,36.47,4.8,mb,,70,3.021,0.76,us,usc000tvmm,2015-05-28T00:48:35.040Z,"88km E of Uchiza, Peru",earthquake
2015-03-06T17:53:40.560Z,27.0248,129.8636,10,4.2,mb,,106,1.432,1.15,us,us10001l9g,2015-05-28T00:48:35.040Z,"153km SSE of Naze, Japan",earthquake
2015-03-06T17:49:16.620Z,49.2449,154.9887,85.78,4.4,mb,,135,4.227,0.66,us,us10001l9i,2015-05-28T00:48:35.040Z,"179km SSW of Severo-Kuril'sk, Russia",earthquake
2015-03-06T17:43:02.540Z,55.6136,160.0941,198.17,4.2,mb,,103,2.73,0.82,us,us10001l9h,2015-05-28T00:48:35.040Z,"94km ESE of Esso, Russia",earthquake
2015-03-06T17:09:29.570Z,1.7333,127.0931,104.4,4.5,mb,,95,0.993,0.99,us,us10001l9e,2015-05-28T00:48:35.040Z,"101km W of Tobelo, Indonesia",earthquake
2015-03-06T17:01:39.560Z,44.023,-105.2722,0,3.2,ml,,74,0.896,0.68,us,us10001l9v,2015-05-28T00:48:35.040Z,"Wyoming",mining explosion
2015-03-06T16:56:38.860Z,50.538,-130.4747,10,4.4,mwr,,157,2.216,1.06,us,us200026hw,2015-05-28T00:48:35.040Z,"216km W of Port Hardy, Canada",earthquake
2015-03-06T16:39:04.230Z,18.4027,144.9601,10.14,4.1,mb,,185,2.172,0.53,us,us10001l9c,2015-05-28T00:48:35.040Z,"84km WSW of Agrihan, Northern Mariana Islands",earthquake
2015-03-06T16:38:14.310Z,-14.8012,-72.4396,122.47,4.1,mb,,128,4.408,0.43,us,usc000tvl2,2015-05-28T00:48:35.040Z,"52km NNW of Orcopampa, Peru",earthquake
2015-03-06T16:18:31.840Z,16.0015,146.0934,93.4,4.5,mb,,48,0.498,0.85,us,usc000tvk1,2015-05-28T00:48:35.040Z,"60km SE of Anatahan, Northern Mariana Islands",earthquake
2015-03-06T12:12:27.920Z,21.1066,121.2826,10,4.1,mb,,133,1.713,0.98,us,us10001l94,2015-05-28T00:48:35.040Z,"68km WNW of Itbayat, Philippines",earthquake
2015-03-06T12:08:47.120Z,-17.3234,167.7176,10,4.3,mb,,195,1.929,1.28,us,us10001l93,2015-05-28T00:48:35.040Z,"78km NW of Port-Vila, Vanuatu",earthquake
2015-03-06T11:38:35.550Z,-3.9961,88.5294,10,4.1,mb,,265,10.461,0.33,us,us10001l92,2015-05-28T00:48:35.040Z,"South Indian Ocean",earthquake
2015-03-06T11:33:56.000Z,51.468,-177.7067,40,4.1,mb,,,,0.24,us,us10001l5l,2015-05-28T00:48:35.040Z,"55km SSE of Tanaga Volcano, Alaska",earthquake
2015-03-06T11:14:34.000Z,51.4369,-177.7029,24.1,3,ml,,,,0.28,us,us10001l5p,2015-05-28T00:48:35.040Z,"58km SSE of Tanaga Volcano, Alaska",earthquake
2015-03-06T10:39:49.000Z,-44.4072,-78.3931,10,5.1,mb,,87,3.661,0.88,us,usc000tvi4,2015-05-28T00:48:35.040Z,"Off the coast of Aisen, Chile",earthquake
2015-03-06T10:39:35.250Z,-17.1772,-174.3577,89.27,4.4,mb,,139,4.091,0.54,us,us10001l8z,2015-05-28T00:48:35.040Z,"150km SSW of Hihifo, Tonga",earthquake
2015-03-06T10:22:32.900Z,19.6787,-155.98,13.5,3.7,Ml,,147.6,0.04491576,0.15,hv,hv60866736,2015-05-28T00:48:35.040Z,"4km NNE of Kailua-Kona, Hawaii",earthquake
2015-03-06T08:59:15.800Z,36.6241,-97.673,6.374,3.1,ml,,80,,0.48,us,usc000tvhh,2015-05-28T00:48:34.040Z,"21km SSE of Medford, Oklahoma",earthquake
2015-03-06T08:58:40.420Z,-8.0228,125.9182,30.41,4.5,mb,,42,2.371,1.05,us,us10001l8y,2015-05-28T00:48:34.040Z,"70km NNE of Dili, East Timor",earthquake
2015-03-06T08:54:40.200Z,20.0175,-155.8983,27.8,3.1,Ml,,223.2,0.1527136,0.1,hv,hv60866726,2015-05-28T00:48:34.040Z,"11km NW of Waikoloa Village, Hawaii",earthquake
2015-03-06T08:50:41.830Z,-41.1797,80.9747,10,4.6,mb,,54,4.284,0.92,us,us10001l8w,2015-05-28T00:48:34.040Z,"Mid-Indian Ridge",earthquake
2015-03-06T08:48:43.830Z,59.0041,-136.9609,1,3.8,mb,,,,0.73,us,usc000tvhd,2015-05-28T00:48:34.040Z,"90km WSW of Haines, Alaska",earthquake
2015-03-06T08:47:39.520Z,-41.161,80.4277,10,4.7,mb,,60,10.896,0.95,us,us10001l9t,2015-05-28T00:48:34.040Z,"Mid-Indian Ridge",earthquake
2015-03-06T08:45:53.630Z,-41.2057,80.6338,10,4.6,mb,,106,4.148,0.97,us,us10001l99,2015-05-28T00:48:34.040Z,"Mid-Indian Ridge",earthquake
2015-03-06T08:31:46.900Z,-41.1911,81.0053,10,4.8,mb,,94,4.307,0.82,us,us10001l8x,2015-05-28T00:48:34.040Z,"Mid-Indian Ridge",earthquake
2015-03-06T08:22:18.960Z,-41.3157,80.6046,10,6,mww,,26,4.225,0.9,us,usc000tvgw,2015-05-28T00:48:34.040Z,"Mid-Indian Ridge",earthquake
2015-03-06T08:13:14.190Z,-21.1981,169.7829,99.14,4.4,mb,,96,3.225,0.56,us,us10001l8u,2015-05-28T00:48:34.040Z,"190km SSE of Isangel, Vanuatu",earthquake
2015-03-06T06:41:17.440Z,4.0369,126.439,104.54,4.9,mb,,82,3.132,0.83,us,usc000tvge,2015-05-28T00:48:34.040Z,"185km SE of Sarangani, Philippines",earthquake
2015-03-06T06:20:39.000Z,51.6094,-175.2714,32,3.6,mb,,,,0.86,us,us10001l55,2015-05-28T00:48:34.040Z,"98km SW of Atka, Alaska",earthquake
2015-03-06T05:27:49.000Z,52.4616,-173.334,170.1,4,mb,,,,0.64,us,us10001l54,2015-05-28T00:48:34.040Z,"66km ENE of Atka, Alaska",earthquake
2015-03-06T04:53:30.560Z,48.4321,154.7031,61.07,4.2,mb,,206,5.052,0.49,us,us10001l8j,2015-05-28T00:48:34.040Z,"270km SSW of Severo-Kuril'sk, Russia",earthquake
2015-03-06T04:01:49.340Z,34.896,-2.8022,5,4.3,mb,,76,0.411,1.05,us,usc000tvft,2015-05-28T00:48:34.040Z,"8km SW of Zaio, Morocco",earthquake
2015-03-06T03:22:03.300Z,18.8586,-65.8065,15,3.1,Md,11,216,0.58480325,0.18,pr,pr15065001,2015-05-28T00:48:34.040Z,"47km N of Loiza, Puerto Rico",earthquake
2015-03-06T03:06:52.420Z,-10.6425,121.0083,58.64,4,mb,,98,2.333,0.68,us,us10001l8d,2015-05-28T00:48:34.040Z,"67km SE of Baing, Indonesia",earthquake
2015-03-06T00:46:36.020Z,-2.4529,134.6357,30.12,4.1,mb,,180,2.428,1.03,us,us10001l8b,2015-05-28T00:48:34.040Z,"138km NW of Nabire, Indonesia",earthquake
2015-03-06T00:39:31.160Z,-0.4849,91.6997,10,4.8,mb,,175,6.138,0.7,us,us10001l8c,2015-05-28T00:48:34.040Z,"South Indian Ocean",earthquake
2015-03-06T00:37:49.470Z,14.2535,-93.4407,38.2,4.3,mb,,144,1.31,0.74,us,usc000tvem,2015-05-28T00:48:34.040Z,"121km WSW of Puerto Madero, Mexico",earthquake
2015-03-06T00:07:50.000Z,51.3511,-175.8524,44.6,4.4,mb,,,,1.2,us,usc000tvea,2015-05-28T00:48:34.040Z,"81km SE of Adak, Alaska",earthquake
2015-03-05T23:59:37.980Z,25.2196,125.012,41.17,4.6,mb,,68,1.966,0.95,us,usc000tvek,2015-05-28T00:48:34.040Z,"53km NNW of Hirara, Japan",earthquake
2015-03-05T23:57:33.580Z,30.9635,70.4473,35,4,mb,,181,3.589,0.87,us,usc000twtb,2015-05-28T00:48:34.040Z,"34km NW of Taunsa, Pakistan",earthquake
2015-03-05T23:33:03.760Z,-31.4628,-67.8036,98.01,4,mb,,145,0.756,0.84,us,usc000tve3,2015-05-28T00:48:34.040Z,"49km ENE of Caucete, Argentina",earthquake
2015-03-05T23:06:00.880Z,42.2711,142.5968,63.06,4.9,mwr,,33,0.489,0.84,us,usc000tve1,2015-05-28T00:48:34.040Z,"20km ESE of Shizunai, Japan",earthquake
2015-03-05T22:54:48.550Z,28.0428,56.8139,10,5.2,mb,,44,3.132,0.72,us,usc000tvdv,2015-05-28T00:48:34.040Z,"102km NNW of Minab, Iran",earthquake
2015-03-05T22:02:46.700Z,-27.8681,-66.861,163.45,4.1,mb,,86,2.265,0.75,us,usc000twt9,2015-05-28T00:48:34.040Z,"29km SE of Belen, Argentina",earthquake
2015-03-05T21:30:32.000Z,-29.319,-71.111,60,5.3,mww,,,,1.72,us,usc000tvct,2015-05-28T00:48:34.040Z,"66km NNE of La Serena, Chile",earthquake
2015-03-05T21:27:28.970Z,36.6879,71.3314,196.08,4.6,mb,,45,0.746,0.73,us,usc000tvcr,2015-05-28T00:48:34.040Z,"18km W of Ashkasham, Afghanistan",earthquake
2015-03-05T21:03:11.000Z,61.6929,-151.5796,95.7,3.2,ml,,,,0.57,ak,ak11522996,2015-05-28T00:48:34.040Z,"81km W of Willow, Alaska",earthquake
2015-03-05T21:02:08.450Z,32.7501,141.7634,25.54,4.5,mb,,128,1.679,0.5,us,usc000tvcj,2015-05-28T00:48:34.040Z,"187km E of Hachijo-jima, Japan",earthquake
2015-03-05T21:01:04.700Z,36.195,-97.2892,5.04,3,ml,,59,,0.34,us,usc000tw9u,2015-05-28T00:48:34.040Z,"10km S of Perry, Oklahoma",earthquake
2015-03-05T20:59:41.350Z,36.7917,-98.2629,9.39,3.3,mb_lg,,112,0.291,0.3,us,usc000tvcb,2015-03-05T21:46:07.616Z,"9km ENE of Cherokee, Oklahoma",earthquake
2015-03-05T20:33:09.000Z,36.8123,-98.2732,5.449,3.2,ml,,114,,0.48,us,usc000tvc3,2015-05-28T00:48:33.040Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-03-05T19:48:16.550Z,-17.6386,-178.7887,540.73,4.8,mb,,118,3.012,0.86,us,usc000twt8,2015-05-28T00:48:33.040Z,"236km SE of Lambasa, Fiji",earthquake
2015-03-05T19:45:10.000Z,18.6865,-64.5761,26,3.2,Md,6,291.6,0.27129122,0.21,pr,pr15064002,2015-05-28T00:48:33.040Z,"30km N of Road Town, British Virgin Islands",earthquake
2015-03-05T19:43:37.640Z,-17.97,-174.2058,10,4.6,mb,,135,4.664,0.65,us,usc000tvfw,2015-05-28T00:48:33.040Z,"78km NNW of Neiafu, Tonga",earthquake
2015-03-05T19:31:12.300Z,27.5409,56.1407,10,4,mb,,87,2.585,0.67,us,usc000tvbi,2015-05-28T00:48:33.040Z,"41km NNW of Bandar 'Abbas, Iran",earthquake
2015-03-05T18:55:38.980Z,-3.462,145.3875,25.32,4.7,mb,,121,6.16,0.61,us,usc000twta,2015-05-28T00:48:33.040Z,"161km ENE of Angoram, Papua New Guinea",earthquake
2015-03-05T18:40:47.670Z,12.1913,-87.7376,35,4.4,mb,,172,0.799,1.04,us,usc000tvb4,2015-05-28T00:48:33.040Z,"68km SSW of Jiquilillo, Nicaragua",earthquake
2015-03-05T18:35:46.580Z,-9.4999,-110.1841,10,4.7,mb,,152,30.445,1.03,us,usc000tvb1,2015-05-28T00:48:33.040Z,"Central East Pacific Rise",earthquake
2015-03-05T17:55:28.430Z,32.6587,138.9075,221.58,4.6,mb,,54,0.868,0.76,us,usc000tvap,2015-05-28T00:48:33.040Z,"95km WSW of Hachijo-jima, Japan",earthquake
2015-03-05T17:36:35.340Z,6.1021,119.9546,16.96,4.6,mb,,96,1.716,0.61,us,usc000tvan,2015-05-28T00:48:33.040Z,"68km WSW of Pandan Niog, Philippines",earthquake
2015-03-05T16:36:03.920Z,-17.8465,-178.2561,626.13,4.4,mb,,121,3.518,0.91,us,usc000tv8z,2015-05-28T00:48:33.040Z,"296km ESE of Lambasa, Fiji",earthquake
2015-03-05T16:27:21.030Z,-5.7624,103.0488,78.4,4.4,mb,,191,1.395,1.12,us,usc000twt3,2015-05-28T00:48:33.040Z,"112km SW of Kuripan, Indonesia",earthquake
2015-03-05T16:05:00.590Z,-37.209,-74.1098,12.79,4.2,mwr,,131,0.941,1.07,us,usc000tv8t,2015-05-28T00:48:33.040Z,"60km NW of Lebu, Chile",earthquake
2015-03-05T16:04:22.100Z,-17.8172,-179.408,613.79,4.3,mb,,98,2.42,0.67,us,usc000twt1,2015-05-28T00:48:33.040Z,"201km SE of Lambasa, Fiji",earthquake
2015-03-05T15:43:06.460Z,-3.3947,134.5206,38.3,4.8,mb,,84,2.317,0.86,us,usc000tv8p,2015-05-28T00:48:33.040Z,"107km W of Nabire, Indonesia",earthquake
2015-03-05T15:16:54.580Z,13.7046,-92.408,38.29,4.3,mb,,208,1.069,1.05,us,usc000twsm,2015-05-28T00:48:33.040Z,"84km SW of Champerico, Guatemala",earthquake
2015-03-05T14:49:01.270Z,36.9461,-104.8989,2.52,3.4,mb_lg,,63,0.931,1.11,us,usc000tv8e,2015-05-28T00:48:33.040Z,"41km W of Raton, New Mexico",earthquake
2015-03-05T14:32:22.360Z,-7.3558,125.9573,43.96,4.4,mb,,57,2.911,1.13,us,usc000tv8b,2015-05-28T00:48:33.040Z,"139km NNE of Dili, East Timor",earthquake
2015-03-05T13:41:52.610Z,45.4719,150.9679,62.73,4.2,mb,,165,6.111,0.73,us,usc000twsf,2015-05-28T00:48:33.040Z,"243km E of Kuril'sk, Russia",earthquake
2015-03-05T12:54:17.000Z,-20.505,-68.954,102.5,4.5,mb,,,,1.47,us,usc000tv6m,2015-05-28T00:48:33.040Z,"128km ESE of Iquique, Chile",earthquake
2015-03-05T12:18:22.760Z,-36.6787,177.1409,12,4.6,mb,,,,1.41,us,usc000tv6g,2015-05-28T00:48:33.040Z,"121km ENE of Tairua, New Zealand",earthquake
2015-03-05T12:11:41.560Z,9.8728,126.3066,71.36,4.6,mb,,102,9.036,1.04,us,usc000twsh,2015-05-28T00:48:33.040Z,"18km ENE of General Luna, Philippines",earthquake
2015-03-05T12:10:17.220Z,9.9539,126.5561,71.69,4.3,mb,,185,3.024,1.04,us,usc000twsu,2015-05-28T00:48:33.040Z,"47km ENE of General Luna, Philippines",earthquake
2015-03-05T11:20:08.280Z,34.6287,137.0066,333.94,4.2,mb,,48,0.719,1.13,us,usc000tv65,2015-05-28T00:48:33.040Z,"10km SE of Toyohama, Japan",earthquake
2015-03-05T10:18:03.660Z,5.6324,123.5936,544.88,4.2,mb,,105,5.093,0.76,us,usc000tv5x,2015-05-28T00:48:33.040Z,"91km SW of Palimbang, Philippines",earthquake
2015-03-05T09:52:16.000Z,54.7861,-160.5298,22.1,3,ml,,,,0.86,us,us10001m7s,2015-05-28T00:48:33.040Z,"61km S of Sand Point, Alaska",earthquake
2015-03-05T09:51:06.200Z,36.8115,-98.2774,5.182,3.1,ml,,114,,0.41,us,usc000tv5s,2015-05-28T00:48:33.040Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-03-05T09:41:05.000Z,61.2686,-146.6876,15.1,3,ml,,,,0.62,ak,ak11522673,2015-05-28T00:48:33.040Z,"23km NW of Valdez, Alaska",earthquake
2015-03-05T08:58:46.860Z,-7.127,129.1714,159.99,4.1,mb,,76,2.274,0.62,us,usc000twst,2015-05-28T00:48:33.040Z,"253km WNW of Saumlaki, Indonesia",earthquake
2015-03-05T08:56:38.510Z,12.1583,143.4565,39.54,4.4,mb,,85,1.979,0.67,us,usc000twsn,2015-05-28T00:48:33.040Z,"179km SW of Merizo Village, Guam",earthquake
2015-03-05T08:30:54.650Z,-49.6381,125.0741,10,4.4,mb,,139,16.754,0.69,us,usc000twsx,2015-05-28T00:48:33.040Z,"Western Indian-Antarctic Ridge",earthquake
2015-03-05T08:18:47.360Z,35.4908,140.9829,40.03,4.4,mb,,120,0.979,0.85,us,usc000twsr,2015-05-28T00:48:33.040Z,"30km SSE of Hasaki, Japan",earthquake
2015-03-05T08:03:17.250Z,52.4052,-165.3777,8.75,3.1,ml,,218,1.631,0.28,us,usc000tvcy,2015-05-28T00:48:33.040Z,"180km SSE of Unalaska, Alaska",earthquake
2015-03-05T07:55:52.000Z,62.6347,-149.4607,65.8,4.5,ml,,,,0.71,ak,ak11522614,2015-05-28T00:48:33.040Z,"48km NE of Talkeetna, Alaska",earthquake
2015-03-05T07:30:42.390Z,39.8322,143.2773,25.59,4.5,mb,,133,2.182,1.04,us,usc000tv51,2015-05-28T00:48:33.040Z,"115km ENE of Miyako, Japan",earthquake
2015-03-05T07:23:10.000Z,-24.308,-67.23,191,4.3,mb,,,,1.26,us,usc000tv50,2015-05-28T00:48:33.040Z,"93km W of San Antonio de los Cobres, Argentina",earthquake
2015-03-05T05:20:58.520Z,-6.6722,152.6339,29.63,4.1,mb,,158,2.508,0.63,us,usc000twsl,2015-05-28T00:48:33.040Z,"247km S of Taron, Papua New Guinea",earthquake
2015-03-05T04:31:05.120Z,2.0819,128.4439,249.75,4.7,mb,,66,1.689,0.49,us,usc000tv4m,2015-05-28T00:48:32.040Z,"62km NE of Tobelo, Indonesia",earthquake
2015-03-05T04:06:05.610Z,-5.4315,154.1805,167.1,4.2,mb,,187,2.357,1.06,us,usc000twss,2015-05-28T00:48:32.040Z,"166km SE of Taron, Papua New Guinea",earthquake
2015-03-05T03:41:01.000Z,-33.565,-68.013,186,4.5,mb,,,,0.88,us,usc000tv4e,2015-05-28T00:48:32.040Z,"68km SE of San Martin, Argentina",earthquake
2015-03-05T02:45:53.660Z,33.1181,139.481,171.6,4.7,mb,,76,0.279,0.42,us,usc000tv48,2015-05-28T00:48:32.040Z,"30km W of Hachijo-jima, Japan",earthquake
2015-03-05T02:24:53.700Z,19.5468,-68.4929,46,3.4,Md,9,338.4,1.69152768,0.15,pr,pr15064000,2015-05-28T00:48:32.040Z,"85km NE of Miches, Dominican Republic",earthquake
2015-03-05T02:08:50.000Z,-34.319,-72.753,31.5,5,mwr,,,,0.59,us,usc000tv3t,2015-05-28T00:48:32.040Z,"116km NNW of Constitucion, Chile",earthquake
2015-03-05T01:44:34.930Z,3.6288,123.9892,430.4,4.2,mb,,99,4.064,0.46,us,usc000tv3q,2015-05-28T00:48:32.040Z,"255km NNW of Manado, Indonesia",earthquake
2015-03-05T00:07:12.090Z,0.2059,96.9588,10,5.3,mww,,21,3.156,0.58,us,usc000tv3f,2015-05-28T00:48:32.040Z,"259km SSE of Sinabang, Indonesia",earthquake
2015-03-04T22:33:43.100Z,-30.0594,-177.6961,35,4.4,mb,,186,0.836,1.15,us,usc000tvlw,2015-05-19T00:30:05.040Z,"90km SSE of Raoul Island, New Zealand",earthquake
2015-03-04T19:18:22.700Z,43.7387,-105.2727,0,3.5,ml,,26,0.972,0.57,us,usc000tuz6,2015-05-19T00:30:04.040Z,"Wyoming",mining explosion
2015-03-04T18:32:05.540Z,-8.8365,111.2818,72.32,4,mb,,120,1.185,0.65,us,usc000tuz0,2015-05-19T00:30:04.040Z,"64km SSW of Ngulung Wetan, Indonesia",earthquake
2015-03-04T17:46:11.410Z,-17.6052,-179.6142,576.83,4.1,mb,,267,2.228,0.77,us,usc000tvlf,2015-05-19T00:30:04.040Z,"169km SE of Lambasa, Fiji",earthquake
2015-03-04T17:39:16.670Z,-23.7147,-179.9784,550.5,4.4,mb,,96,5.805,0.65,us,usc000tvlg,2015-05-19T00:30:04.040Z,"South of the Fiji Islands",earthquake
2015-03-04T17:16:13.620Z,13.8799,144.9209,158.09,4.3,mb,,151,0.293,0.64,us,usc000tvle,2015-05-19T00:30:03.040Z,"38km N of Yigo Village, Guam",earthquake
2015-03-04T15:21:47.710Z,-20.2383,-177.8379,552.02,4.8,mb,,39,4.611,0.98,us,usc000tuy1,2015-05-19T00:30:03.040Z,"100km ENE of Ndoi Island, Fiji",earthquake
2015-03-04T15:20:37.150Z,-19.2928,-177.5621,597.14,4.3,mb,,123,4.436,0.73,us,usc000tvln,2015-05-19T00:30:03.040Z,"191km NE of Ndoi Island, Fiji",earthquake
2015-03-04T14:32:12.190Z,38.0134,103.956,29,4.5,mb,,112,5.655,0.71,us,usc000tuxp,2015-05-19T00:30:02.040Z,"163km N of Baiyin, China",earthquake
2015-03-04T14:19:52.870Z,6.0261,126.1162,148.53,4.6,mb,,100,1.166,0.83,us,usc000tuxm,2015-05-19T00:30:02.040Z,"37km S of Pondaguitan, Philippines",earthquake
